date,employee_title,location,employee_status,review_title,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt,recommends,positive_outlook,approves_of_CEO
Fri Feb 05 2021, Computer Operator,Hyderābād,Current Employee ,Senior Associate In Google Ads,0,"Working at Google has been a great experience for me. It has given me the ability to learn and grow as a valued team member and contribute to a project that I really believe in. Co-workers and Management are all friendly and dedicated to bringing our skills together to develop and improve upon our game constantly.
","Identified issues, analyzed information and provided solutions to problems facing
By clients to upload data.
Worked with high profile customers to understand needs and provide excellent
Education
Service.
Demonstrated new product features and functionality to clients, managers and
Team members
Advice to Management
A computer operator and trained technician whose main expertise is in the
maintenance and operation of computer hardware systems to ensure that
these machines work e􀀾ciently and securely.; has the ability to control a
mainframe digital computer and set controls on the computers and
peripheral devices required to run computer tasks; very used to performing
and monitoring routine tasks including tape backup, software upgrades, virus
checks, and basic maintenance or help programmers and systems analysts
test and debug new programs. Veri􀀭cation of Clients pro􀀭le on Google
Search and Validating it for approval.
Identi􀀭ed issues, analyzed information and provided solutions to problems
facing
By clients to upload data.
Worked with high pro􀀭le customers to understand needs and provide
excellent
Helpfu","A computer operator and trained technician whose main expertise is in the
maintenance and operation of computer hardware systems to ensure that
these machines work e􀀾ciently and securely.; has the ability to control a
mainframe digital computer and set controls on the computers and
peripheral devices required to run computer tasks; very used to performing
and monitoring routine tasks including tape backup, software upgrades, virus
checks, and basic maintenance or help programmers and systems analysts
test and debug new programs. Veri􀀭cation of Clients pro􀀭le on Google
Search and Validating it for approval.
Identi􀀭ed issues, analyzed information and provided solutions to problems
facing
By clients to upload data.
Worked with high pro􀀭le customers to understand needs and provide
excellent
Helpfu",5,4,3,4,4,4,Recommends,Positive Outlook,Approves of CEO
Fri Feb 05 2021, Google SWE,,Current Employee ,Good,0,"Money, Perks, Culture, Infrastructure, Smart People
","People complain about Google changing a lot
Helpfu",,5,,,,,,,,
Wed Feb 03 2021, Software Engineer,"New York, NY",Former Employee ,Software Engineer,0,"It was a great place to work
","I enjoyed my time with the company
Helpfu",,5,,,,,,,,
Wed Feb 03 2021, Account Manager,"Dublin, Dublin",Current Employee ,Great place to work,0,"Amazing perks, work life balance
","Slow growth in mid level due to the huge size of the company
Helpfu",,5,5,5,5,4,5,Positive Outlook,,Approves of CEO
Wed Feb 03 2021, Technical Sourcer,,Current Employee ,Great Place to Work,0,"Google, as most know, is know for treating employees well.. and they do. I feel truly grateful to be here and enjoy all of the benefits provided.
","It can be frustrating to improve processes which require multiple eyes/sign offs. Less visibility in my position.
",,5,4,5,4,4,5,,,
Wed Feb 03 2021, Software Engineer (Machine Learning),Bangalore,Current Employee ,College 2.0,0,"Excellent peer group, great career opportunities, very little bureaucracy, top of the market perks.
","Distrust between upper management and employees, draining appraisal process. Day to day work can sometimes make you feel like a cog in the wheel.
",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Wed Feb 03 2021,Anonymous,,Current Employee ,Yes,0,"I’m using this so I can find gobs
","There are no cons this is one of the best job
",,5,5,5,5,5,5,Recommends,Neutral Outlook,
Wed Feb 03 2021, Manager,"New York, NY",Former Employee ,great,0,"excellent work google is good
","no cons only good for google
Helpfu",,5,,,,,,,,
Wed Feb 03 2021,Anonymous,,Current Employee ,Nice place to work,0,"Good company to work, good benefits
","Nothing rally bad to point out
Helpfu",,5,,,,,,,,
Wed Feb 03 2021, Software Engineer (Machine Learning),Bangalore,Current Employee ,College 2.0,0,"Excellent peer group, great career opportunities, very little bureaucracy, top of the market perks.
","Distrust between upper management and employees, draining appraisal process. Day to day work can sometimes make you feel like a cog in the wheel.
Advice to Management
Let go of the cloak and dagger approach to everything. Your employees are intelligent, and can read between the lines.
Helpfu","Let go of the cloak and dagger approach to everything. Your employees are intelligent, and can read between the lines.
Helpfu",5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Wed Feb 03 2021,Anonymous,,Current Employee ,Yes,0,"I’m using this so I can find gobs
","There are no cons this is one of the best job
Advice to Management
Nehurye
Helpfu","Nehurye
Helpfu",5,5,5,5,5,5,Recommends,Neutral Outlook,
Wed Feb 03 2021, Marketer,"Dallas, TX",Former Employee ,Great,0,"great place to be at.
","nothing on my end to say
Helpfu",,5,,,,,,,,
Wed Feb 03 2021, Senior Account Strategist,"San Francisco, CA",Current Employee ,great company!,0,"amazing company and perks where anything is possible
","it can be difficult to move up at a certain point
Helpfu",,5,,,,,,,,
Wed Feb 03 2021, Account Strategists,,Current Employee ,amazing inclusive and great benefits,0,"benefits and opp within the company
","heavy workload and high expectations
Helpfu",,5,,,,,,,,
Wed Feb 03 2021, Google Specialist,"Los Angeles, CA",Former Employee ,Best company to work for,0,"Great people, good food, cool office
","Nothing that I can think of
Helpfu",,5,,,,,,,,
Wed Feb 03 2021, Software Engineer,"San Francisco, CA",Current Employee ,It's google it's great,0,"comp is good, wlb is good, people are smart
","Low accountability means people can get away with coasting
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Wed Feb 03 2021, Legal Specialist,"Mountain View, CA",Former Employee ,Great Place to work,0,"Benefits, Culture, Great Coworkers, Transparency, horizontal latitude
","Political, Moves too quickly for some issues
Helpfu",,5,,,,,,,,
Wed Feb 03 2021, Quantitative User Experience Researcher,"San Jose, CA",Current Employee ,Quant UXR Role at Google,0,"Great people, great learning opportunity
","Bureaucracy, you have only a small part of a big pie
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Wed Feb 03 2021,Anonymous,,Former Employee ,Great place to work,0,"Great company, great co workers
","GCP is a bit behind AWS/Azure
Helpfu",,5,,,,,,,,
Wed Feb 03 2021, Software Engineering Director,"Mountain View, CA",Current Employee ,"Google is an amazing place to work for the people, the growth, scale, variety and perks!",0,"-) The people (coworkers are smart & nice). 
-) The growth (you willl get invaluable development feedback from 360 degree reviews, that, if you are able to internalize and incorporate the feedback, will propel your career forward)
-) Variety. So many groups in one place, that when you're ready for your next career exploration, it will be easy and smooth. Google wants to be the last place you'll ever work.
-) Scale. If you want to have lots of users, in some cases billions, Google is a lot of fun and you are helping many people who use your product directly or indirectly. 
-) Free food and stocked ""micro-kitchens"" with snacks. And, the shuttles (okay, in 2020-21 this isn't a factor, but it will be when we all go back.)
Help the environment and make friends with neighbors, while riding a climate controlled bus with leather seats and friendly bus drivers, to work & back. If you can read in cars, you also will probably be able to get all your email done on the way to and from work, and the day is just about getting real work done.
","It is a large company, with over 100,000 employees, so there are often many people involved in any given project. You will need to be patient to work with stakeholders. Most teams have minimal politics so this goes smoothly. Things take longer than in a startup, but on the other hand, the scale of users, products, infrastructure is much greater.
Advice to Management
Look for ways to maintain velocity and nimbleness at scale.
Helpfu","Look for ways to maintain velocity and nimbleness at scale.
Helpfu",5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Wed Feb 03 2021, Account Manager,"San Francisco, CA",Former Employee ,Manage ads,0,"Great place, Innovation, Good people
","Lots of change in clients and in products
Helpfu",,5,,,,,,,,
Wed Feb 03 2021, Software Engineer,,Former Employee ,good,0,"all is well all is well
","none is bad none is bad
Helpfu",,5,,,,,,,,
Wed Feb 03 2021, Associate Product Manager,"San Francisco, CA",Former Employee ,Great place to work,0,"Work life balance was really great
","The was a big workload for workers
Advice to Management
Employees are overworked
Helpfu","Employees are overworked
Helpfu",5,4,4,4,4,4,Recommends,Positive Outlook,
Thu Feb 04 2021, Programmer Analyst,"Gurgaon, Haryana",Current Employee ,ONE OF THE BEST FIRM TO WORK...,0,"ONE OF THE BEST FIRM TO WORK...
","nothing cons for this location /google
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Thu Feb 04 2021, Sales Associate,Sha Tin,Former Employee ,Great work environment,0,"Lots of opportunities and flexibilities
","Long hours and tight deadline
Helpfu",,5,4,5,5,4,4,,,
Thu Feb 04 2021, Team Leader,Hyderābād,Current Employee ,Review,0,"Very Good great place to work
","All good place to work
Helpfu",,5,,,,,,,,
Thu Feb 04 2021, Software Developer,"Los Angeles, CA",Former Employee ,Nice,0,"Google is a nice company.
","Every company has it's pros and cons
Helpfu",,5,4,4,5,5,5,Recommends,Positive Outlook,
Wed Feb 17 2021, Data Analyst,"London, England",Current Employee ,Challenging but rewarding,0,"Lots of chances for progression
","Many tasks to do; demanding
Helpfu",,4,3,3,3,5,5,Recommends,Positive Outlook,No Opinion of CEO
Tue Feb 02 2021, Student,Istanbul,Current Employee ,nice,0,"flexible job, nice people, career opprtunities
","little payment, bad cons, career opportunities but not in google
Helpfu",,5,3,4,4,4,4,Doesn't Recommend,Neutral Outlook,No Opinion of CEO
Tue Feb 02 2021, Product Manager,,Former Employee ,Loved It,0,"Great Place to have lunch
","No cons in my opinion
Helpfu",,5,,,,,,,,
Tue Feb 02 2021, Senior Software Engineer,Bangalore,Current Employee ,Amazing place to work,0,"great company, must work here for sure
","nothing wrong to say, keep it up
Helpfu",,5,,,,,,,,
Tue Feb 02 2021, Intern,,Current Employee ,intern,0,"amazing experience would recommand to all
","sometimes not enough time work
Helpfu",,5,,,,,,,,
Tue Feb 02 2021, Senior Software Engineer,"London, England",Current Employee ,Great,0,"Great overall, great overall, great
","Better food selection in cafe :)
Helpfu",,5,,,,,,,,
Tue Feb 02 2021, Individual Contributor,,Former Employee ,Fine,0,"It was fine I guess.
","Not many cons to be honest
Helpfu",,5,,,,,,,,
Tue Feb 02 2021, Researcher,"Mountain View, CA",Current Employee ,cutting edge of research,0,"Incredible talent. Top people from every field of CS and beyond.
","Most of the easy things have already been done.
Helpfu",,5,,,,,,,,
Tue Feb 02 2021, Master Plumber,"San Francisco, CA",Current Employee ,Google,0,"Internet is faster than Apple's
","Sell people's data which isn't very nice.
Helpfu",,5,,,,,,,,
Tue Feb 02 2021, Data Scientist,,Current Employee ,Great company for the Data Scientist ladder,0,"Great opportunity and DS culture
","Project impact may vary depending on teams
Helpfu",,5,,,,,,,,
Tue Feb 02 2021, Associate Ad Manager,Bangalore,Former Employee ,The things are good,0,"Every thing is perfect it's google
","Suck Technology, I am not able to download beer
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,No Opinion of CEO
Wed Feb 03 2021,Anonymous,,Former Employee ,Graph Theory Internship,0,"Used graph theory in internship
","Bureaucracy took some time to get used to.
Helpfu",,5,,,,,,,,
Wed Feb 03 2021, Software Engineer,"New York, NY",Current Employee ,very good experience,0,"It is the best I have ever worked for. smart ppl
","I cannnot think of any downsides
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Wed Feb 03 2021, Administrative Assistant,,Former Employee ,good place to work,0,"Good team and office benefits
","Sometimes the work load was stressful
Helpfu",,5,,,,,,,,
Wed Feb 03 2021,Anonymous,,Current Employee ,Google cares for its employees,0,"They are very supportive of WFH and well-being
","It's a high pressure environment
Helpfu",,5,3,5,5,5,5,Recommends,,
Wed Feb 03 2021, Software Engineer,"London, England",Current Employee ,good,0,"good to work for, yes.
","nothing to mention to improve
Helpfu",,5,,,,,,,,
Wed Feb 03 2021, Engineer,New Delhi,Former Employee ,nice,0,"everything they offer including pay, food, ctc, etc
","nothing is cons in google
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Tue Feb 16 2021, Personal Assistant,"London, England",Former Employee ,Great company,0,"Great benefits and flexible hours
","I cannot think of any
Helpfu",,4,5,5,5,5,5,Recommends,Neutral Outlook,No Opinion of CEO
Wed Jan 27 2021, Analyst,"London, England",Former Employee ,Great place to work,2,"great work life balance and flexibility
","Salaries could be better for analysts
Helpful (2",,5,4,5,5,4,3,,,
Fri Jan 29 2021, Google Applications Deployment Engineer,Hyderābād,Current Employee ,Overall good,1,"Salary is good compare to other companies
","Leaves they give very less it is hard to get
Advice to Management
Please hire freshers also
Helpful (1","Please hire freshers also
",5,4,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Fri Jan 29 2021, Software Engineer,"New York, NY",Current Employee ,Eng driven company w/ rudderless orgs,1,"Engineering driven company Best eng practices + code quality amongst the big co's Probably best comp (WLB adjusted)
","Lack of good leadership Eng managers are a hit or miss (bias towards technical vs. people abilities) HR is a mess
",,5,5,5,5,4,5,Recommends,Positive Outlook,No Opinion of CEO
Mon Feb 01 2021, Software Engineer,"Mountain View, CA",Current Employee ,Excelent place to work,0,"Great infrastructure and tools to work with.
","Large company, sometimes I feel I am not doing too much or having a lot of impact on it.
Helpfu",,5,5,5,5,4,5,Recommends,Positive Outlook,Approves of CEO
Mon Feb 01 2021, Software Engineer,"New York, NY",Former Employee ,Best Place,0,"Excellent place to work and maintains energy
","perfect looking management . Strict on what we work and deliver
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
