date,employee_title,location,employee_status,review_title,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt,recommends,positive_outlook,approves_of_CEO
Fri Jan 25 2019,Anonymous,,Current Employee ,Apple Solutions Consultant,0,,"ltant""
5.0
★★★★★
Current Employee - Anonymous Employee 
Recommends
Positive Outlook
Approves of CEO
I have been working at Apple full-time
Pros
Good company! They take the time to train their staff and give you a great work life balance. 

Always focused around culture and positive vines
Cons
None to note at this time.
Helpfu",,5,5,5,5,4,5,Recommends,Positive Outlook,Approves of CEO
Thu Feb 07 2019, Specialist,,Current Employee ,A place to learn and move forward,0,"A place to hone your people skills, because the company enjoys a lot of patronage hence you see a lot of people each day.
More so to advance ones’ person and professionally goals in learning new technologies each day.
","Growth might just be limited, as only few places to advance into
Advice to Management
Learn to listen to customers and employees. Reward astounding employees
Helpfu","Learn to listen to customers and employees. Reward astounding employees
Helpfu",4,4,5,3,4,3,Recommends,Positive Outlook,Approves of CEO
Thu Jan 31 2019, Family Room Specialist,"Toronto, ON",Former Employee ,Bit cultish but pretty good,0,"It's almost impossible to get fired
","People snitch on you at Apple so easily. They build a mentality where employees are no longer friends and value the business needs above all else. You could b 5 minutes late from a break and you better believe someone is watching and telling a manager.
",,4,4,5,4,4,3,Recommends,Positive Outlook,No Opinion of CEO
Mon Jan 14 2019,N/A,"Vancouver, BC","Creative in Vancouver, BC",One of the best places I have ever worked... but it's still retail.,0,"Amazing Training Amazing Culture Best people to work with ever Clear vision and drive for the future You get to enrich lives and actually mean it Great benefits
","At the store level it's still retail. Schedules every few weeks. Varying and sundry shift times. If you can do it you'll love it but it can get taxing after years of it.
",,5,2,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Thu Jan 10 2019,Anonymous,,Former Employee ,Awesome place to grow,0,"Work life balance Fantastic training Great coworkers Opportunity for growth Competitive salary The list goes on...
","Minor favouritism among managers, but as long as you work hard you’ll be part of the favourites
",,5,5,5,5,5,5,Recommends,Neutral Outlook,Approves of CEO
Thu Jan 24 2019,N/A,"Toronto, ON","Specialist in Toronto, ON",Great benefits but....,0,"The benefits are amazing. The pay is also high considering it's still a retail position.
","The benefits almost keep a chain on you to keep you from pursuing jobs elsewhere... Management varies store to store. Not a lot of room for growth at all.
",,4,3,5,1,5,3,Recommends,Neutral Outlook,No Opinion of CEO
Sun Jan 06 2019,Anonymous,,Current Employee ,TE,0,"Great company, benefits and employer
","A lot of traffic in store
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Mon Jan 14 2019,Anonymous,,Former Employee ,Great place for students in retail environment,0,"Great opportunity for students and part timers to make above the average
","Not many tiers to promote to
Helpfu",,4,,,,,,,,
Tue Jan 15 2019, Genius Administrator,"Toronto, ON",Current Employee ,It has its ups and downs,0,#NAME?,"- too busy and lack of staff - management is biased with promotions and the company discounts and hourly wages should be higher based on the fact that it's the richest company in the world
",,2,2,2,2,2,1,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Thu Jan 10 2019,Anonymous,,Current Employee ,"Good company, stressful job",0,"Part-time benefits, part-time pay, work culture
","Lots of metrics used to gauge performance - specifically time oriented. Always feel like you're rushing from one appointment to another while being expected to maintain very high customer satisfaction
",,4,,,,,,,,
Thu Dec 06 2018,N/A,N/A, ,excellent environment,0,"overall very supportive work environment.
","for some people it may not be a career.
Helpfu",,5,5,5,3,4,5,Recommends,Positive Outlook,Approves of CEO
Mon Jan 14 2019,N/A,"Vancouver, BC","Creative in Vancouver, BC",One of the best places I have ever worked... but it's still retail.,0,"Amazing Training
Amazing Culture
Best people to work with ever
Clear vision and drive for the future
You get to enrich lives and actually mean it
Great benefits
","At the store level it's still retail. Schedules every few weeks. Varying and sundry shift times. If you can do it you'll love it but it can get taxing after years of it.
Helpfu",,5,2,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Thu Jan 10 2019,Anonymous,,Former Employee ,Awesome place to grow,0,"Work life balance
Fantastic training 
Great coworkers 
Opportunity for growth
Competitive salary 
The list goes on...
","Minor favouritism among managers, but as long as you work hard you’ll be part of the favourites
Helpfu",,5,5,5,5,5,5,Recommends,Neutral Outlook,Approves of CEO
Thu Jan 24 2019,N/A,"Toronto, ON","Specialist in Toronto, ON",Great benefits but....,0,"The benefits are amazing.
The pay is also high considering it's still a retail position.
","The benefits almost keep a chain on you to keep you from pursuing jobs elsewhere...
Management varies store to store. 
Not a lot of room for growth at all.
Helpfu",,4,3,5,1,5,3,Recommends,Neutral Outlook,No Opinion of CEO
Tue Jan 15 2019, Genius Administrator,"Toronto, ON",Current Employee ,It has its ups and downs,0,#NAME?,"- too busy and lack of staff
- management is biased with promotions and the company discounts and hourly wages should be higher based on the fact that it's the richest company in the world
Helpfu",,2,2,2,2,2,1,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Thu Jan 10 2019,Anonymous,,Current Employee ,"Good company, stressful job",0,"Part-time benefits, part-time pay, work culture
","Lots of metrics used to gauge performance - specifically time oriented. Always feel like you're rushing from one appointment to another while being expected to maintain very high customer satisfaction
Helpfu",,4,,,,,,,,
Thu Jan 10 2019,Anonymous,N/A,Former Employee ,Customer Service Representative,0,"Friendly staff, good managers, flexible hours
","Bad time management of employees
Helpfu",,1,,,,,,,,
Wed Dec 12 2018,Anonymous,,Current Employee ,Manager,0,"Amazing people, environment and products
","Retail hours can be taxing for work life balance and regularity
Helpfu",,4,2,4,4,4,4,Recommends,Positive Outlook,Approves of CEO
Thu Dec 27 2018, Technical Specialist,"Mississauga, ON",Current Employee ,Avoid Retail,3,"Good co workers and discount on iPhone
","No life work balance 
Rude angry customers 
Busy stores all the time
On your feet all day
You work full time hours although you signed part time 20 hrs contract 
Impossible to move to corporate 
Impossible to be promoted
Helpful (3",,1,1,2,1,3,2,Doesn't Recommend,Neutral Outlook,No Opinion of CEO
Thu Nov 22 2018,N/A,, ,Busy place but a great place,0,"Growth and support. Safe environment to fail as long as you are willing to grow and be better for it.
","Customers/grown adults yelling at you in public will get to you, especially when you have the most positive intent to help their issue. But that’s the reality of all retail no matter where you go.
",,5,,,,,,,,
Thu Nov 29 2018,N/A,, ,Red Zone Specialist,0,"Amazing products, very easy sell and very individual centric. Fulfilling job helping others by solving problems.
","The most authentic yet inauthentic company I have ever worked for. Everything seemed superficial and nothing was really real. Amazing but cliquey co-workers
",,4,5,3,2,5,4,Approves of CEO,,
Sat Dec 15 2018,Anonymous,,Current Employee ,Specialist,2,"Only the company famous name
","So many: Work life balance Pay U work part time but actual hours are full time Lights and noise in store Rude customers On your feet all day No clear path for career Too pressure on different things to do Always busy environment Mobile not allowed The music sound bring u headache You will never complete conversation on floor with colleagues like normal work as u will be always interrupted You will clean products at the end of the shift Its retail environment but busier than any normal store by 10 times
",,1,1,2,1,2,1,Doesn't Recommend,Positive Outlook,Disapproves of CEO
Sun Nov 11 2018,Anonymous,,Current Employee ,Awesome,0,"Courteous and fair employer to employees
","none at this time to submit
",,5,5,5,5,5,5,,,
Wed Nov 07 2018, Genius Administrator,"Calgary, AB",Current Employee ,Apple Genius Admin,0,"Great benefits, great hours, flexible
","Management can be difficult, depends on your location
Helpfu",,5,5,5,5,5,2,Recommends,Positive Outlook,Approves of CEO
Mon Nov 05 2018,N/A,, ,Genius Admin,0,"Amazing company to work for, good perks and benefits, room to grow
","could be very busy and loud depending on the store you work at
Helpfu",,5,5,5,5,5,4,Recommends,Neutral Outlook,Approves of CEO
Sun Nov 04 2018,Anonymous,,Former Employee ,Specialist,0,"Great people and company really cares about its employees
","I cannot think of any cons.
Helpfu",,5,,,,,,,,
Thu Nov 29 2018,N/A,, ,Red Zone Specialist,0,"Amazing products, very easy sell and very individual centric. Fulfilling job helping others by solving problems.
","The most authentic yet inauthentic company I have ever worked for. Everything seemed superficial and nothing was really real. Amazing but cliquey co-workers
Helpfu",,4,5,3,2,5,4,Approves of CEO,,
Sat Dec 15 2018,Anonymous,,Current Employee ,Specialist,2,"Only the company famous name
","So many:
Work life balance
Pay
U work part time but actual hours are full time 
Lights and noise in store
Rude customers 
On your feet all day
No clear path for career
Too pressure on different things to do
Always busy environment 
Mobile not allowed 
The music sound bring u headache 
You will never complete conversation on floor with colleagues like normal work as u will be always interrupted 
You will clean products at the end of the shift
Its retail environment but busier than any normal store by 10 times
Advice to Management
Nothing
Helpful (2","Nothing
",1,1,2,1,2,1,Doesn't Recommend,Positive Outlook,Disapproves of CEO
